,SALE PRICE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,cluster
1638,475000.0,1.0,0.0,1.0,3200.0,1364.0,1899.0,3.0,12.0,2017.0,40.6200094,-74.1324605,1.211573403653588,3.837871676681164,217.91764572409315,5,WESTERLEIGH,01 ONE FAMILY DWELLINGS                    ,1,398,38,A1, ,10314,1,A1,0
1639,416000.0,1.0,0.0,1.0,6300.0,1151.0,1935.0,9.0,37.0,2016.0,40.63238270000001,-74.09081090000001,2.9750204707376415,1.364049030280932,217.87168312040907,5,SILVER LAKE,01 ONE FAMILY DWELLINGS                    ,1,121,39,A1, ,10301,1,A1,1
1640,560000.0,1.0,0.0,1.0,4520.0,1984.0,1970.0,6.0,25.0,2017.0,40.5954723,-74.08515539999998,2.051123035737384,3.298835774867828,217.8666120659061,5,SOUTH BEACH,01 ONE FAMILY DWELLINGS                    ,1,3346,36,A2, ,10305,1,A2,0
1641,712000.0,1.0,0.0,1.0,2000.0,1352.0,1925.0,3.0,13.0,2017.0,40.6239065,-73.94270990000001,0.62391524164939,3.667003955161398,217.92304312353104,3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS                    ,1,7633,61,A9, ,11210,1,A9,0
1642,528000.0,1.0,0.0,1.0,1800.0,1331.0,1920.0,4.0,17.0,2017.0,40.689167,-73.84802700000002,0.6385699717383425,3.381566587144921,217.91618742073499,4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,8992,243,A5, ,11421,1,A5,0
1643,540000.0,1.0,0.0,1.0,1900.0,1248.0,1920.0,5.0,18.0,2017.0,40.6183895,-73.9149123,0.3086200362643599,3.1190618432000106,217.92633055504282,3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS                    ,1,8385,75,A9, ,11234,1,A9,0
1644,580000.0,2.0,0.0,2.0,2000.0,2760.0,1975.0,4.0,17.0,2017.0,40.640293,-73.91141499999998,0.8107729307593943,3.4048676878789164,217.8250612182875,3,CANARSIE,02 TWO FAMILY DWELLINGS                    ,1,7990,57,B1, ,11236,1,B1,0
1645,700000.0,2.0,0.0,2.0,1070.0,1656.0,1901.0,1.0,4.0,2017.0,40.8329093,-73.9410108,1.8251335688842902,4.575019180830876,217.86433524609188,1,WASHINGTON HEIGHTS LOWER,02 TWO FAMILY DWELLINGS                    ,1,2108,64,B3, ,10032,1,B3,0
1646,1167000.0,3.0,0.0,3.0,2000.0,2692.0,1955.0,9.0,38.0,2016.0,40.628696000000005,-74.009851,2.953462358733539,1.21805547555966,217.79739966593348,3,DYKER HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,5764,52,C0, ,11219,1,C0,1
1647,885000.0,1.0,0.0,1.0,3400.0,1830.0,1965.0,12.0,51.0,2016.0,40.7830222,-73.79231460000003,3.8732566090076417,1.1696881385670337,217.87168751123593,4,BAYSIDE,01 ONE FAMILY DWELLINGS                    ,1,5780,45,A1, ,11360,1,A1,1
1648,1735000.0,6.0,0.0,6.0,2500.0,4125.0,1905.0,3.0,13.0,2017.0,40.6955844,-73.963684,0.536896743276449,3.6555611692919805,217.61885205173274,3,CLINTON HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,1893,31,C2, ,11205,2,C2,0
1649,2650000.0,2.0,0.0,2.0,1360.0,1632.0,1901.0,8.0,34.0,2017.0,40.6680639,-73.98531750000001,1.2429814494264846,1.9739496670563368,217.87392827002225,3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS                    ,1,1011,62,B1, ,11215,1,B1,0
1650,1300000.0,1.0,1.0,2.0,1800.0,3200.0,1931.0,8.0,34.0,2017.0,40.6174971,-74.00349059999998,1.512590163012631,2.14177957517485,217.8673168627449,3,BENSONHURST,21 OFFICE BUILDINGS                        ,4,6223,43,O8, ,11228,4,O8,0
1651,372000.0,1.0,0.0,1.0,1814.0,960.0,2005.0,5.0,19.0,2017.0,40.686399,-73.801873,0.33904441107296013,3.081568750825776,217.88945073794608,4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,1,11928,106,A5, ,11435,1,A5,0
1652,320000.0,2.0,0.0,2.0,2340.0,1900.0,1930.0,8.0,31.0,2017.0,40.669447999999996,-73.92173799999998,1.124082730871137,2.089960447026122,217.8448139397063,3,OCEAN HILL,02 TWO FAMILY DWELLINGS                    ,1,1473,59,B1, ,11233,1,B1,0
1653,640000.0,3.0,0.0,3.0,2224.0,2442.0,1965.0,6.0,26.0,2017.0,40.6693677,-73.85332369999998,0.6043739946094439,2.6262413638561957,217.7762138465514,4,OZONE PARK,03 THREE FAMILY DWELLINGS                  ,1,11387,21,C0, ,11414,1,C0,0
1654,590000.0,1.0,0.0,1.0,2375.0,2852.0,1920.0,11.0,47.0,2016.0,40.835674,-73.8197098,3.881058018962921,1.8898184349475509,217.8748447942671,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS                    ,1,5326,15,A1, ,10465,1,A1,1
1655,2000000.0,0.0,1.0,1.0,2050.0,5800.0,1930.0,6.0,24.0,2017.0,40.6469276,-73.95782940000001,0.6508849082731939,2.728918293030281,217.8556233632932,3,FLATBUSH-CENTRAL,22 STORE BUILDINGS                         ,4,5126,6,K2, ,11226,4,K2,0
1656,1080000.0,1.0,0.0,1.0,2000.0,1536.0,1930.0,5.0,18.0,2017.0,40.619725700000004,-73.9846902,0.7608222756023132,3.1905925492763427,217.91540160387203,3,BOROUGH PARK,01 ONE FAMILY DWELLINGS                    ,1,5520,66,A5, ,11204,1,A5,0
1657,625000.0,2.0,0.0,2.0,3395.0,1358.0,1925.0,6.0,26.0,2017.0,40.713846999999994,-74.00325029999998,0.5939176291649978,2.6242694444763797,217.8349049549739,2,CITY ISLAND,02 TWO FAMILY DWELLINGS                    ,1,5626,413,B3, ,10464,1,B3,0
1658,680000.0,3.0,0.0,3.0,2038.0,2700.0,1994.0,8.0,35.0,2017.0,40.809854,-73.91935,1.2925378993327141,1.9423567844212244,217.73611384016553,2,MOTT HAVEN/PORT MORRIS,03 THREE FAMILY DWELLINGS                  ,1,2285,130,C0, ,10454,1,C0,0
1659,655000.0,2.0,0.0,2.0,3800.0,1852.0,1975.0,5.0,20.0,2017.0,40.5061691,-74.25292840000002,3.5858453536273074,4.666397542114315,217.8645839716189,5,TOTTENVILLE,02 TWO FAMILY DWELLINGS                    ,1,7945,50,B2, ,10307,1,B2,0
1660,462000.0,1.0,0.0,1.0,2000.0,756.0,1925.0,2.0,6.0,2017.0,40.676007,-73.8109015,1.0936471857257135,4.1436500971399,217.93121214039246,4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11684,42,A1, ,11420,1,A1,0
1661,540000.0,1.0,0.0,1.0,2461.0,1092.0,2006.0,9.0,38.0,2016.0,40.5946672,-74.06458359999998,3.6052842411308954,2.385941846210519,217.91293817136298,5,SOUTH BEACH,01 ONE FAMILY DWELLINGS                    ,1,3124,43,A5, ,10305,1,A5,1
1662,850000.0,2.0,0.0,2.0,3325.0,2138.0,1920.0,12.0,50.0,2016.0,40.5770938,-73.84843590000001,3.706055017803978,0.5292339364099989,217.8697065695765,4,BELLE HARBOR,02 TWO FAMILY DWELLINGS                    ,1,16224,58,B2, ,11694,1,B2,1
1663,734000.0,1.0,0.0,1.0,4000.0,2671.0,1960.0,7.0,31.0,2017.0,40.736915,-73.705545,1.5282509269164941,2.571733064092392,217.83774512373287,4,FLORAL PARK,01 ONE FAMILY DWELLINGS                    ,1,8792,43,A0, ,11001,1,A0,0
1664,925000.0,2.0,0.0,2.0,2085.0,1890.0,1960.0,4.0,17.0,2017.0,40.7201448,-73.88934859999998,0.153412753857034,3.3184698124213927,217.83144506376635,4,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS                    ,1,2925,1,B1, ,11379,1,B1,0
1665,819621.0,1.0,0.0,1.0,6000.0,1704.0,1982.0,9.0,37.0,2016.0,40.5033865,-74.2504036,4.566726127767005,3.7036891682466364,217.89492028614245,5,TOTTENVILLE,01 ONE FAMILY DWELLINGS                    ,1,7939,58,A1, ,10307,1,A1,1
1666,380000.0,1.0,0.0,1.0,2642.0,1028.0,1930.0,4.0,17.0,2017.0,40.682006,-73.807192,0.6643810194948706,3.3870557852676875,217.90890196504034,4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11660,16,A1, ,11420,1,A1,0
1667,665000.0,1.0,0.0,1.0,2500.0,1116.0,1950.0,4.0,16.0,2017.0,40.59888340000001,-73.9394149,0.9466746763920448,3.475775731999904,217.91550216242908,3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS                    ,1,7365,145,A5, ,11229,1,A5,0
1668,579000.0,1.0,0.0,1.0,1920.0,1296.0,1920.0,7.0,31.0,2017.0,40.618602100000004,-73.9137858,0.9910460168097139,2.2739755831125947,217.92307054523386,3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS                    ,1,8386,1,A9, ,11234,1,A9,0
1669,900000.0,1.0,0.0,1.0,1775.0,1196.0,1920.0,6.0,25.0,2017.0,40.620551,-74.01299499999999,0.9379289565982585,2.76246349916894,217.92698657778254,3,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,6254,19,A5, ,11228,1,A5,0
1670,800000.0,1.0,0.0,1.0,4000.0,1100.0,1950.0,6.0,26.0,2017.0,40.755054,-73.749596,1.3627333429157518,2.9122997146195466,217.86925983367917,4,BAYSIDE,01 ONE FAMILY DWELLINGS                    ,1,7515,24,A2, ,11364,1,A2,0
1671,670000.0,3.0,0.0,3.0,1200.0,2160.0,1910.0,2.0,6.0,2017.0,40.72539829999999,-73.90653780000001,1.1252438833451843,4.150907744494829,217.8152775593539,4,MASPETH,03 THREE FAMILY DWELLINGS                  ,1,2688,53,C0, ,11378,1,C0,0
1672,940000.0,2.0,0.0,2.0,4100.0,1701.0,1945.0,11.0,44.0,2016.0,40.773362,-73.81465899999998,3.468315769530475,1.1152197711044096,217.8218209147043,4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS                    ,1,4821,14,B1, ,11354,1,B1,1
1673,710000.0,2.0,0.0,2.0,5047.0,1824.0,1975.0,10.0,43.0,2016.0,40.606730299999995,-74.14484680000002,3.83814064699667,2.2534160180344918,217.8275587398283,5,WILLOWBROOK,02 TWO FAMILY DWELLINGS                    ,1,794,238,B1, ,10314,1,B1,1
1674,685000.0,2.0,0.0,2.0,2050.0,988.0,1930.0,12.0,50.0,2016.0,40.773788700000004,-73.8052287,3.934637418197921,1.4541715340125319,217.87501315764356,4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS                    ,1,4866,57,B3, ,11354,1,B3,1
1675,555000.0,2.0,0.0,2.0,4268.0,1332.0,1930.0,1.0,3.0,2017.0,40.6241526,-73.9342752,1.2500760459541391,4.393984778282404,217.85002171566833,3,FLATLANDS,02 TWO FAMILY DWELLINGS                    ,1,7823,19,B1, ,11234,1,B1,0
1676,442500.0,2.0,0.0,2.0,2000.0,3000.0,1901.0,3.0,11.0,2017.0,40.6694042,-73.87701779999998,0.7649756268917551,3.7685454460023946,217.8461662701057,3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4071,45,B1, ,11208,1,B1,0
1677,235000.0,2.0,0.0,2.0,1880.0,2100.0,1991.0,6.0,24.0,2017.0,40.829648,-73.889258,0.7208614042970902,2.754968475732497,217.7966590747803,2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS                    ,1,2993,115,B2, ,10459,1,B2,0
1678,1625000.0,1.0,0.0,1.0,5508.0,3780.0,1987.0,5.0,19.0,2017.0,40.891889299999995,-73.91354679999998,0.9030430132841857,3.2024457010646086,217.75542801329732,2,RIVERDALE,01 ONE FAMILY DWELLINGS                    ,1,5920,405,A5, ,10471,1,A5,0
1679,4600000.0,10.0,0.0,10.0,2313.0,6000.0,1900.0,6.0,25.0,2017.0,40.692212,-73.9957893,0.7076703992524038,2.695591414588746,217.3919531766165,3,BROOKLYN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,262,48,C1, ,11201,2,C1,0
1680,525000.0,1.0,0.0,1.0,3236.0,1280.0,1996.0,12.0,51.0,2016.0,40.512128999999995,-74.240307,5.298357120075319,3.7608900563302075,217.94466688804556,5,TOTTENVILLE,01 ONE FAMILY DWELLINGS                    ,1,8042,110,A5, ,10307,1,A5,1
1681,2450000.0,2.0,2.0,2.0,2003.0,3093.0,1918.0,7.0,29.0,2017.0,40.635866899999996,-74.0082429,1.057487298938631,2.4032372960349044,217.83694629777304,3,BOROUGH PARK,21 OFFICE BUILDINGS                        ,4,5700,70,O5, ,11220,4,O5,0
1682,940000.0,2.0,0.0,2.0,1885.0,1928.0,1950.0,1.0,3.0,2017.0,40.60395200000001,-74.015247,1.7397431116518771,4.551665241793752,217.86825616905392,3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,297,B1, ,11228,1,B1,0
1683,1350000.0,2.0,0.0,2.0,2500.0,2360.0,1925.0,4.0,15.0,2017.0,40.632246,-74.008314,0.7346613281451128,3.4613472028614964,217.8458195102555,3,BOROUGH PARK,02 TWO FAMILY DWELLINGS                    ,1,5729,40,B1, ,11219,1,B1,0
1684,400000.0,1.0,0.0,1.0,4000.0,1200.0,1910.0,11.0,47.0,2016.0,40.6089811,-74.08515539999998,3.584649784023491,1.0864875533187734,217.92098895848048,5,CONCORD,01 ONE FAMILY DWELLINGS                    ,1,2891,14,A1, ,10304,1,A1,1
1685,717000.0,2.0,0.0,2.0,1800.0,1890.0,1935.0,10.0,40.0,2016.0,40.607659000000005,-73.93189,3.036062992841349,0.6521902574342389,217.87573096987427,3,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,8519,65,B1, ,11234,1,B1,1
1686,330000.0,2.0,0.0,2.0,3000.0,2392.0,1960.0,7.0,28.0,2017.0,40.673553000000005,-73.846372,0.8354339125061768,2.376925937181991,217.81514579334745,4,OZONE PARK,02 TWO FAMILY DWELLINGS                    ,1,11369,36,B2, ,11417,1,B2,0
1687,499999.0,1.0,1.0,2.0,2000.0,895.0,1940.0,6.0,26.0,2017.0,40.588857,-73.941952,1.0633703737957712,2.7609204568203705,217.91278042547776,3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS                    ,1,7472,12,S1, ,11235,1,S1,0
1688,569201.0,1.0,0.0,1.0,2930.0,1657.0,2015.0,11.0,47.0,2016.0,40.5832105,-74.15125929999998,4.554560055831683,2.99256941534428,217.9073674333676,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2391,94,A5, ,10314,1,A5,1
1689,140000.0,3.0,0.0,3.0,3250.0,3000.0,1901.0,6.0,23.0,2017.0,40.649632399999994,-73.95149190000001,0.47230237655057966,2.7417907677458997,217.77879081577893,3,FLATBUSH-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,5108,20,C0, ,11226,1,C0,0
1690,980000.0,1.0,0.0,1.0,1402.0,1252.0,1920.0,11.0,44.0,2016.0,40.63983899999999,-74.00264299999998,3.346183373954084,0.560811249511926,217.94312317818444,3,BOROUGH PARK,01 ONE FAMILY DWELLINGS                    ,1,5644,54,A5, ,11220,1,A5,1
1691,1410000.0,2.0,0.0,2.0,2633.0,3325.0,1925.0,2.0,5.0,2017.0,40.754994,-73.87832,1.2635174574508128,4.2220024064125,217.81106665346127,4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,1437,44,B1, ,11372,1,B1,0
1692,989000.0,1.0,0.0,1.0,3000.0,1960.0,1930.0,3.0,11.0,2017.0,40.6053753,-73.94840429999998,0.845238877097441,3.776320558438496,217.90014734910076,3,MADISON,01 ONE FAMILY DWELLINGS                    ,1,6830,62,A1, ,11229,1,A1,0
1693,630000.0,2.0,0.0,2.0,2000.0,1408.0,1925.0,11.0,45.0,2016.0,40.5787526,-73.9653026,3.450550659492291,0.8676193971480787,217.89545763018998,3,BRIGHTON BEACH,02 TWO FAMILY DWELLINGS                    ,1,8672,65,B3, ,11235,1,B3,1
1694,347500.0,1.0,0.0,1.0,2500.0,1672.0,1925.0,8.0,31.0,2017.0,40.711995,-73.778547,1.5693530461507836,2.3755965483148,217.8937312286539,4,HOLLIS,01 ONE FAMILY DWELLINGS                    ,1,9922,35,A1, ,11423,1,A1,0
1695,1050000.0,1.0,0.0,1.0,5779.0,2211.0,1930.0,12.0,52.0,2016.0,40.5875201,-73.95066589999998,3.8636582474256125,0.9670430794270662,217.87830199974692,3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS                    ,1,7463,18,A1, ,11235,1,A1,1
1696,620000.0,1.0,0.0,1.0,1800.0,1332.0,1940.0,12.0,52.0,2016.0,40.723698999999996,-73.8796388,3.806137363491273,0.7527936641832215,217.92051059408607,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,2936,22,A5, ,11379,1,A5,1
1697,2400000.0,2.0,0.0,2.0,4620.0,3064.0,1930.0,1.0,1.0,2017.0,40.614881700000005,-73.9692974,1.4294945832046662,4.502615352373051,217.81400740203554,3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6568,46,B1, ,11230,1,B1,0
1698,665000.0,2.0,0.0,2.0,1900.0,2251.0,1910.0,6.0,26.0,2017.0,40.6791939,-73.90901690000001,0.6931549911802029,2.6543165918449727,217.85092949130117,3,OCEAN HILL,02 TWO FAMILY DWELLINGS                    ,1,1539,55,B9, ,11233,1,B9,0
1699,509000.0,2.0,0.0,2.0,1800.0,2220.0,1930.0,5.0,21.0,2017.0,40.6254064,-73.93089590000001,0.4768754972108993,3.015316726095075,217.85556784469657,3,FLATLANDS,02 TWO FAMILY DWELLINGS                    ,1,7826,48,B3, ,11234,1,B3,0
1700,499000.0,1.0,0.0,1.0,5000.0,925.0,1950.0,10.0,43.0,2016.0,40.5402296,-74.175855,4.040476339521217,2.580377576943727,217.91806895009563,5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6244,36,A2, ,10312,1,A2,1
1701,635000.0,2.0,0.0,2.0,1211.0,1776.0,1925.0,12.0,50.0,2016.0,40.59466219999999,-73.9751339,3.7893928761606657,0.9290057161525813,217.89967537450966,3,GRAVESEND,02 TWO FAMILY DWELLINGS                    ,1,7146,108,B3, ,11223,1,B3,1
1702,480000.0,1.0,0.0,1.0,5500.0,920.0,1960.0,12.0,49.0,2016.0,40.5608797,-74.1181004,4.312824040392639,2.295005766535229,217.90706760253727,5,OAKWOOD-BEACH,01 ONE FAMILY DWELLINGS                    ,1,4016,8,A2, ,10306,1,A2,1
1703,270000.0,2.0,0.0,2.0,2053.0,2208.0,1920.0,6.0,23.0,2017.0,40.84100479999999,-73.8887001,1.603961247604362,3.1553853988258713,217.82267412210965,2,CROTONA PARK,02 TWO FAMILY DWELLINGS                    ,1,2958,10,B2, ,10460,1,B2,0
1704,3990000.0,8.0,0.0,8.0,3275.0,6580.0,1920.0,7.0,28.0,2017.0,40.6772411,-73.9681499,0.906996322976664,2.3958262052946924,217.4574821155428,3,PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,1159,17,C1, ,11238,2,C1,0
1705,270000.0,2.0,0.0,2.0,2000.0,1600.0,1955.0,12.0,51.0,2016.0,40.683343900000004,-73.7639429,3.779921885292496,0.7918197465956287,217.86771200889612,4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,1,12475,33,B3, ,11434,1,B3,1
1706,582000.0,1.0,0.0,1.0,5000.0,1040.0,1955.0,3.0,13.0,2017.0,40.54186970000001,-74.1596177,2.609095211824813,4.441934172964845,217.90382246880134,5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,1,5241,58,A2, ,10312,1,A2,0
1707,440000.0,1.0,0.0,1.0,3800.0,1120.0,1930.0,3.0,12.0,2017.0,40.671544,-73.7916946,0.805414563589658,3.7451969799081546,217.89596312651915,4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,1,12105,27,A1, ,11436,1,A1,0
1708,460000.0,1.0,0.0,1.0,2000.0,1234.0,1920.0,6.0,23.0,2017.0,40.6831915,-73.8158873,0.8897370435345806,2.853190199114765,217.91491822980845,4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11606,19,A1, ,11420,1,A1,0
1709,4750000.0,5.0,1.0,6.0,1779.0,3713.0,1910.0,4.0,14.0,2017.0,40.7276917,-73.97909779999998,0.4565102311321834,3.4562034011177065,217.65863002142723,1,ALPHABET CITY,14 RENTALS - 4-10 UNIT                     ,2A,394,5,S5, ,10009,2,S5,0
1710,985000.0,3.0,0.0,3.0,3443.0,2200.0,1940.0,6.0,26.0,2017.0,40.7535955,-73.7750552,1.3523108359150076,2.905727581627663,217.7638279707015,4,BAYSIDE,03 THREE FAMILY DWELLINGS                  ,1,7319,19,C0, ,11364,1,C0,0
1711,1610000.0,1.0,0.0,1.0,5000.0,1672.0,1920.0,11.0,46.0,2016.0,40.727777,-73.842952,3.498587921989827,0.9737085631925999,217.87545816401197,4,FOREST HILLS,01 ONE FAMILY DWELLINGS                    ,1,2193,21,A3, ,11375,1,A3,1
1712,1070000.0,2.0,1.0,3.0,3300.0,2700.0,2005.0,9.0,39.0,2016.0,40.637221999999994,-74.1169788,3.5985727122230458,2.3203875541924956,217.7982149543017,5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS                    ,1,174,41,S2, ,10310,1,S2,1
1713,1800000.0,1.0,0.0,1.0,8000.0,1662.0,1930.0,8.0,32.0,2017.0,40.570904299999995,-73.85829249999998,1.241268472669683,2.0929900869836993,217.84025264363981,4,NEPONSIT,01 ONE FAMILY DWELLINGS                    ,1,16316,16,A1, ,11694,1,A1,0
1714,1200000.0,2.0,0.0,2.0,1667.0,2001.0,1920.0,4.0,16.0,2017.0,40.7266336,-73.9964608,0.1954560392699753,3.357863216321412,217.84798136359962,3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3305,28,B9, ,11221,1,B9,0
1715,150000.0,2.0,0.0,2.0,2968.0,1800.0,2015.0,7.0,30.0,2017.0,40.535953899999996,-74.2120858,3.781276019711806,4.303203583814892,217.85619121342364,5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,1,6979,66,B9, ,10309,1,B9,0
1716,255000.0,1.0,0.0,1.0,486.0,816.0,1988.0,1.0,2.0,2017.0,40.557149,-74.171604,3.1982174785369346,5.298080423783204,217.964355080212,5,ELTINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,5614,105,A5, ,10312,1,A5,0
1717,1375000.0,2.0,0.0,2.0,2000.0,1750.0,1925.0,3.0,11.0,2017.0,40.7914331,-73.9696417,0.8412719155025763,3.7845301817914323,217.83867220673724,3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6101,58,B1, ,11209,1,B1,0
1718,356928.0,2.0,0.0,2.0,1619.0,2176.0,2006.0,5.0,21.0,2017.0,40.6059787,-73.7593808,0.70627685859917,3.058514856089368,217.8357408745632,4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS                    ,1,15716,49,B1, ,11691,1,B1,0
1719,338676.0,1.0,0.0,1.0,3885.0,1860.0,1925.0,4.0,17.0,2017.0,40.643883,-73.9034709,0.16171764122651155,3.3183148764552404,217.88246980769392,3,CANARSIE,01 ONE FAMILY DWELLINGS                    ,1,8183,35,A1, ,11236,1,A1,0
1720,575000.0,2.0,0.0,2.0,3120.0,2170.0,1915.0,1.0,3.0,2017.0,40.6206641,-74.13279940000001,1.7611698337703832,4.559215030637765,217.85622159923957,5,WESTERLEIGH,02 TWO FAMILY DWELLINGS                    ,1,396,10,B3, ,10314,1,B3,0
1721,455000.0,2.0,0.0,2.0,1054.0,2001.0,2005.0,4.0,16.0,2017.0,40.6955001,-73.8196698,0.3474392423799535,3.36725876608275,217.83128511535622,4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9445,58,B1, ,11419,1,B1,0
1722,715000.0,2.0,0.0,2.0,2000.0,1440.0,1910.0,10.0,44.0,2016.0,40.7589221,-73.96883590000002,3.1901679114278574,0.6706257751992688,217.86572061689887,3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS                    ,1,4680,12,B2, ,11203,1,B2,1
1723,2700000.0,0.0,2.0,2.0,1098.0,2712.0,1915.0,1.0,1.0,2017.0,40.7153166,-73.9985439,1.2550415262810997,4.455036384506013,217.91678864309793,1,CHINATOWN,22 STORE BUILDINGS                         ,4,163,16,K4, ,10013,4,K4,0
1724,1300000.0,2.0,0.0,2.0,1500.0,2592.0,1901.0,3.0,12.0,2017.0,40.6407144,-73.9636179,0.4864428593798242,3.68238422231532,217.86378989232054,3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5158,19,B9, ,11226,1,B9,0
1725,885000.0,1.0,0.0,1.0,3250.0,1422.0,1920.0,3.0,13.0,2017.0,40.616487899999996,-73.946247,0.6267296221473051,3.6674641178919147,217.90820405897045,3,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,7682,58,A1, ,11210,1,A1,0
1726,360000.0,1.0,0.0,1.0,998.0,1825.0,1992.0,6.0,24.0,2017.0,40.552251,-74.215135,3.30531228069004,4.2154100430363854,217.92971158088346,5,ROSSVILLE,01 ONE FAMILY DWELLINGS                    ,1,7066,162,A5, ,10309,1,A5,0
1727,925000.0,1.0,0.0,1.0,2252.0,1620.0,1910.0,3.0,13.0,2017.0,40.617664000000005,-73.95858709999999,0.5781371023435785,3.6600332731456633,217.92102046016961,3,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,6745,16,A1, ,11230,1,A1,0
1728,2675000.0,3.0,1.0,4.0,1573.0,4720.0,1931.0,2.0,8.0,2017.0,40.6895623,-73.93912569999998,0.80259337123234,4.007182319473025,217.73979259632625,3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT                     ,2A,1619,8,S3, ,11221,2,S3,0
1729,575000.0,1.0,0.0,1.0,2500.0,1568.0,1930.0,12.0,49.0,2016.0,40.726214299999995,-73.7490215,3.877843014788022,1.3879254884961485,217.91352240905942,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10674,60,A1, ,11427,1,A1,1
1730,741139.0,3.0,0.0,3.0,2059.0,3435.0,2005.0,10.0,43.0,2016.0,40.84331600000001,-73.883004,3.1214500747014355,0.500458159095274,217.72675728057465,2,EAST TREMONT,03 THREE FAMILY DWELLINGS                  ,1,3122,120,C0, ,10460,1,C0,1
1731,699920.0,2.0,0.0,2.0,3000.0,1680.0,1930.0,11.0,46.0,2016.0,40.702983700000004,-73.74243030000002,3.560141982748567,1.1813464991035358,217.8573749356604,4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS                    ,1,11133,93,B3, ,11429,1,B3,1
1732,699000.0,1.0,0.0,1.0,2470.0,2248.0,1982.0,8.0,32.0,2017.0,40.58722969999999,-74.1617162,2.8389567423694624,3.279674039447115,217.89037584262474,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2386,22,A5, ,10314,1,A5,0
1733,325000.0,1.0,0.0,1.0,2033.0,839.0,1945.0,4.0,14.0,2017.0,40.631369899999996,-73.920754,0.5842532653121143,3.471660467377232,217.9226489355201,3,FLATLANDS,01 ONE FAMILY DWELLINGS                    ,1,7761,76,A5, ,11234,1,A5,0
