,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,deucli_k4,deucli_k5,deucli_k6,deucli_k7,deucli_k8,deucli_k9,deucli_k10,SALE PRICE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE
2325,1,0,1,2150,938,1945,5,18,2017,0.3256927871875632,0.5851188906539448,0.09596330592956825,0.10531428734944387,0.24147098975355066,0.17736929738057217,0.2320019264015434,0.10153418050659521,0.20302087966762086,0.07640851595607669,0.1528943598380758,0.026445585020322165,106500.0,3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS                    ,1,7731,76,A9, ,11234,1,A9
2326,2,0,2,3102,3168,1899,5,18,2017,0.5172400183632817,0.47633853765555045,0.02735078648995825,0.2002026242579793,0.23100808262634795,0.22416716334913303,0.19150551053983372,0.10032775505141513,0.16982517723614354,0.09352745035633192,0.14606041810255715,0.10852716063455556,2050000.0,3,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS                    ,1,1817,72,B3, ,11216,1,B3
2327,1,0,1,4900,1182,1940,4,17,2017,0.24440433667541583,0.34554408792840263,0.15706877184031823,0.2256284811282912,0.10595764265178917,0.31327389704142367,0.3244466997520999,0.038069392878076584,0.07285980188008527,0.19458434292155163,0.26653626009320697,0.16285355123064393,509500.0,5,ARROCHAR,01 ONE FAMILY DWELLINGS                    ,1,3106,14,A1, ,10305,1,A1
2328,1,0,1,1758,1317,1955,6,25,2017,0.8051142571012662,0.7863010103613703,0.18208236985710896,0.24916331158283375,0.438420263918196,0.1399462850000322,0.05016266646032548,0.29890161687851946,0.3784598787224335,0.15100439221866097,0.07425486373224695,0.20650496649618716,476500.0,2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS                    ,1,5472,13,A5, ,10465,1,A5
2329,1,0,1,1800,1264,1930,11,47,2016,0.21511657188018773,0.7928536016207772,0.20169754473492685,0.022992097095320855,0.34455440415812266,0.1239121346530187,0.27190933946290413,0.21818891450751166,0.319141352854655,0.14106209075208467,0.1828344945375202,0.10691676576063086,320000.0,4,HAMMELS,01 ONE FAMILY DWELLINGS                    ,1,16125,82,A5, ,11693,1,A5
2330,6,0,6,3500,5832,1927,2,6,2017,0.804297304783745,0.6117552626865574,0.11906799854607161,0.2599951328510136,0.3685491003869071,0.19734754893297554,0.05791764215246794,0.23993689873777696,0.3029693094412258,0.129911494258338,0.08889124764741636,0.18710546742326106,500000.0,2,MELROSE/CONCOURSE,07 RENTALS - WALKUP APARTMENTS             ,2A,2449,9,C2, ,10456,2,C2
2331,1,0,1,2000,1088,1930,3,13,2017,0.4332028889216133,0.791408756513249,0.15563581435732804,0.09729785699320692,0.36389042239390695,0.05501416494110804,0.18370744102189332,0.22232421621087448,0.3219498720558232,0.08498202934381244,0.09650834488390274,0.09606357410313102,392000.0,4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11649,35,A1, ,11420,1,A1
2332,1,0,1,2905,1152,1955,8,31,2017,0.43920242790288455,0.878896893113108,0.2019207093743682,0.11994148508889832,0.41048302236034967,0.021390769284571638,0.19938307941975406,0.26993039772598815,0.37006550688556045,0.13161979448421277,0.12228612303351603,0.14302523921739826,360500.0,4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,1,12523,81,A1, ,11434,1,A1
2333,198,0,198,59000,194450,1940,10,43,2016,0.6076793517844123,0.6541719676552873,0.07790167209802144,0.17549980103103666,0.3306283181378852,0.13445708999642775,0.10950262173480549,0.1896773953911415,0.2735875580696175,0.047754893271384054,0.0408563493670447,0.10659774552047864,85091472.0,4,JACKSON HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,2,1273,1,D1, ,11372,2,D1
2334,2,0,2,2171,1688,1935,6,23,2017,0.4936786680045344,0.9303956623559202,0.2267701594956963,0.15517065122374482,0.4447048944639267,0.027339876252153717,0.19651687198557993,0.30308892578099966,0.4022280754401815,0.15823899839925107,0.13174001437173466,0.1768750704049437,440000.0,4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS                    ,1,11232,16,B3, ,11429,1,B3
2335,2,0,2,1258,2448,2007,7,30,2017,0.4793519781190412,0.5926726073887494,0.04686898585653817,0.14410446380757386,0.272719702388906,0.15960990333402889,0.17066479989894007,0.12962402203134182,0.2205939178851985,0.02914945939146778,0.09961416354527203,0.05632357396563312,830000.0,3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3232,61,B1, ,11221,1,B1
2336,1,0,1,2380,1224,1960,10,42,2016,0.6144370050828343,0.8634066497938875,0.19116319145308536,0.18050765327050872,0.43062550184908743,0.05193613786806637,0.13446032831483282,0.28684145060378763,0.38043713427332854,0.1311765571252205,0.07953475955953718,0.16916905686759579,700000.0,4,BAYSIDE,01 ONE FAMILY DWELLINGS                    ,1,7355,66,A5, ,11364,1,A5
