,SALE PRICE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,cluster
354,927000.0,1.0,0.0,1.0,2000.0,1320.0,1940.0,12.0,51.0,2016.0,40.77464579999999,-73.90031069999998,1.1686736529393298,3.86297728893677,218.14423113113654,4,ASTORIA,01 ONE FAMILY DWELLINGS                    ,1,787,45,A5, ,11105,1,A5,0
355,455000.0,2.0,0.0,2.0,4027.0,2059.0,2015.0,12.0,48.0,2016.0,40.638008,-74.14123479999998,3.109966301150515,4.767641540572345,218.08305892690632,5,PORT RICHMOND,02 TWO FAMILY DWELLINGS                    ,1,1116,129,B2, ,10302,1,B2,0
356,425000.0,1.0,0.0,1.0,1866.0,840.0,1925.0,2.0,8.0,2017.0,40.67049960000001,-73.80234469999998,4.165503900959415,1.4568279154058907,218.14479629621297,4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11781,270,A1, ,11420,1,A1,1
357,350000.0,3.0,0.0,3.0,2310.0,3135.0,1920.0,10.0,43.0,2016.0,40.902613200000005,-73.85025429999999,2.5924654804531695,4.045742250053631,218.01404138120387,2,WAKEFIELD,03 THREE FAMILY DWELLINGS                  ,1,5087,12,C0, ,10470,1,C0,0
358,5016310.0,0.0,4.0,4.0,4312.0,16656.0,1931.0,1.0,2.0,2017.0,40.8126127,-73.92394859999999,4.688030289978409,2.100396271547651,217.7753045049126,2,MOTT HAVEN/PORT MORRIS,38 ASYLUMS AND HOMES                       ,4,2315,30,N9, ,10454,4,N9,1
359,3287500.0,1.0,0.0,1.0,1280.0,3072.0,1901.0,1.0,5.0,2017.0,40.679982700000004,-73.9996244,4.555006835816716,1.966438555366272,218.12792945828392,3,CARROLL GARDENS,01 ONE FAMILY DWELLINGS                    ,1,365,30,A4, ,11231,1,A4,1
360,660000.0,1.0,0.0,1.0,1333.0,1056.0,1925.0,4.0,16.0,2017.0,40.614684000000004,-73.99687970000001,3.577180891732142,1.227533633220898,218.1567461595696,3,BENSONHURST,01 ONE FAMILY DWELLINGS                    ,1,6215,23,A9, ,11204,1,A9,1
361,488500.0,1.0,0.0,1.0,2040.0,1890.0,1975.0,8.0,32.0,2017.0,40.529278999999995,-74.157955,3.7291698007738687,3.234921207393243,218.14910111922353,5,ELTINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,5422,15,A5, ,10312,1,A5,1
362,330000.0,2.0,0.0,2.0,2000.0,1440.0,1925.0,7.0,27.0,2017.0,40.6182787,-73.9259933,2.7684416710344038,1.3820007373989969,218.08604568874642,3,OLD MILL BASIN,02 TWO FAMILY DWELLINGS                    ,1,7895,62,B3, ,11234,1,B3,1
363,700000.0,2.0,0.0,2.0,4200.0,2056.0,1970.0,2.0,7.0,2017.0,40.612165600000004,-74.1686998,4.7032660866041605,2.619170926710143,218.071423504966,5,BULLS HEAD,02 TWO FAMILY DWELLINGS                    ,1,1574,146,B2, ,10314,1,B2,1
364,280000.0,1.0,0.0,1.0,2000.0,1248.0,1930.0,10.0,41.0,2016.0,40.67786419999999,-73.79532259999998,1.1225180218038817,3.233487717828023,218.13829907677308,4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,1,12025,105,A5, ,11436,1,A5,0
365,760000.0,2.0,0.0,2.0,4000.0,1975.0,1970.0,1.0,2.0,2017.0,40.5960352,-74.1411344,4.988883912054599,2.731044124879983,218.0780500566694,5,WILLOWBROOK,02 TWO FAMILY DWELLINGS                    ,1,1965,268,B2, ,10314,1,B2,1
366,180500.0,1.0,0.0,1.0,5000.0,1048.0,1930.0,2.0,5.0,2017.0,40.6766592,-73.7496359,4.376100890568951,1.7926280505835932,218.09678651138753,4,LAURELTON,01 ONE FAMILY DWELLINGS                    ,1,13113,15,A1, ,11413,1,A1,1
367,520000.0,2.0,0.0,2.0,3190.0,1904.0,1935.0,3.0,11.0,2017.0,40.8378299,-73.846683,4.131166599728253,1.8835340528713123,218.0559858993487,2,WESTCHESTER,02 TWO FAMILY DWELLINGS                    ,1,3973,20,B2, ,10461,1,B2,1
368,360000.0,1.0,0.0,1.0,3900.0,1069.0,1950.0,1.0,4.0,2017.0,40.59879229999999,-73.7464553,4.7030917513874,2.2308211671828477,218.11629435060112,4,FAR ROCKAWAY,01 ONE FAMILY DWELLINGS                    ,1,15614,36,A0, ,11691,1,A0,1
369,685000.0,2.0,0.0,2.0,4425.0,1900.0,1993.0,4.0,16.0,2017.0,40.5450158,-74.213966,4.758994429732184,3.3955221869310486,218.08045768347705,5,ROSSVILLE,02 TWO FAMILY DWELLINGS                    ,1,7046,96,B2, ,10309,1,B2,1
370,1320000.0,2.0,0.0,2.0,2200.0,3194.0,1930.0,1.0,1.0,2017.0,40.627071,-73.96442979999998,4.5628246642340615,1.7442553125435123,218.06194344957166,3,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,6705,1,B1, ,11230,1,B1,1
371,735000.0,1.0,0.0,1.0,4950.0,1584.0,1955.0,6.0,24.0,2017.0,40.634060600000005,-74.1022251,3.2578083520028995,1.8044684586483466,218.09829591922286,5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,1,132,388,A1, ,10301,1,A1,1
372,950000.0,2.0,0.0,2.0,2500.0,2520.0,1935.0,10.0,41.0,2016.0,40.751436,-73.869047,0.8676572783466475,3.1585424731345584,218.05985966160375,4,CORONA,02 TWO FAMILY DWELLINGS                    ,1,1760,12,B1, ,11368,1,B1,0
373,600000.0,3.0,1.0,4.0,2109.0,3200.0,1931.0,8.0,33.0,2017.0,40.675193,-73.813744,2.5144373816443215,1.7106751330839607,217.9769969485876,4,SOUTH OZONE PARK,14 RENTALS - 4-10 UNIT                     ,2A,11745,48,S3, ,11420,2,S3,1
374,550000.0,2.0,0.0,2.0,1768.0,1292.0,1901.0,10.0,43.0,2016.0,40.6692739,-73.88246140000001,1.3924055058006743,3.406032850566379,218.10760599100828,3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4065,33,B3, ,11208,1,B3,0
375,720000.0,1.0,0.0,1.0,1750.0,1800.0,1930.0,12.0,49.0,2016.0,40.9109731,-73.89949179999998,2.615544496080146,4.461761858565697,218.14573566096993,2,RIVERDALE,01 ONE FAMILY DWELLINGS                    ,1,5884,1204,A1, ,10471,1,A1,0
376,440000.0,2.0,0.0,2.0,2500.0,2165.0,1970.0,7.0,30.0,2017.0,40.853413,-73.832621,3.33466511587036,2.459017537603228,218.0514259665942,2,SCHUYLERVILLE/PELHAM BAY,02 TWO FAMILY DWELLINGS                    ,1,4242,52,B1, ,10461,1,B1,1
377,1300000.0,3.0,0.0,3.0,1952.0,3204.0,1901.0,12.0,51.0,2016.0,40.70212300000001,-73.895934,1.48539232607347,3.9665482257751488,218.02623304811587,4,RIDGEWOOD,03 THREE FAMILY DWELLINGS                  ,1,3537,13,C0, ,11385,1,C0,0
378,395000.0,2.0,0.0,2.0,2500.0,2160.0,1930.0,6.0,26.0,2017.0,40.656771500000005,-73.9086499,2.791358658066026,0.8921884466772474,218.059774443094,3,BROWNSVILLE,02 TWO FAMILY DWELLINGS                    ,1,3624,51,B1, ,11212,1,B1,1
379,1325000.0,4.0,4.0,8.0,2103.0,4620.0,1920.0,4.0,17.0,2017.0,40.6835088,-73.871976,3.4429918979397196,0.8740037460121148,217.8599630306634,3,CYPRESS HILLS,14 RENTALS - 4-10 UNIT                     ,2B,4147,30,S9, ,11208,2,S9,1
380,305000.0,1.0,0.0,1.0,3000.0,720.0,1920.0,12.0,52.0,2016.0,40.68672350000001,-73.81894140000001,1.2851674132692892,3.9239588333617763,218.14545181011323,4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,1,9578,30,A2, ,11419,1,A2,0
381,500000.0,1.0,0.0,1.0,4000.0,1604.0,1935.0,1.0,2.0,2017.0,40.707770200000006,-73.74749539999998,4.655306085317817,2.0093144504230995,218.10030158187925,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11114,1,A1, ,11429,1,A1,1
382,352350.0,2.0,0.0,2.0,1071.0,1304.0,1901.0,10.0,43.0,2016.0,40.83964,-73.87475400000001,2.1944040733326955,3.8018258056766645,218.11618636012523,2,EAST TREMONT,02 TWO FAMILY DWELLINGS                    ,1,3909,15,B2, ,10460,1,B2,0
383,625000.0,2.0,0.0,2.0,4000.0,2100.0,1925.0,4.0,14.0,2017.0,40.5739014,-74.11346640000001,4.045687464300223,2.160747123814579,218.07011253419478,5,NEW DORP,02 TWO FAMILY DWELLINGS                    ,1,3636,76,B3, ,10306,1,B3,1
384,474552.0,1.0,0.0,1.0,1539.0,1484.0,2015.0,2.0,9.0,2017.0,40.6158536,-74.166185,5.131387647168616,3.4026406611128137,218.16777477735724,5,BULLS HEAD,01 ONE FAMILY DWELLINGS                    ,1,1602,13,A5, ,10314,1,A5,1
385,365000.0,4.0,0.0,4.0,2500.0,3362.0,1928.0,2.0,6.0,2017.0,40.8281064,-73.87872899999998,4.416807678871671,1.9596295646395012,217.95087639309077,2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS             ,2A,3740,35,C3, ,10472,2,C3,1
386,3000000.0,8.0,0.0,8.0,2800.0,6084.0,1914.0,9.0,37.0,2016.0,40.77164399999999,-73.92849090000001,1.4901808762676527,3.0872289368618944,217.71746931068634,4,ASTORIA,07 RENTALS - WALKUP APARTMENTS             ,2B,538,27,C1, ,11102,2,C1,0
387,728000.0,1.0,0.0,1.0,1800.0,1732.0,1950.0,6.0,25.0,2017.0,40.731734,-73.79563900000001,2.9960479993493108,1.3102283335398752,218.11276023634443,4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6949,12,A5, ,11365,1,A5,1
388,1060000.0,2.0,0.0,2.0,2808.0,2495.0,1915.0,8.0,32.0,2017.0,40.751951,-73.864081,2.638421429404369,1.821536993794909,218.0473215881364,4,CORONA,02 TWO FAMILY DWELLINGS                    ,1,1768,33,B2, ,11368,1,B2,1
389,805000.0,2.0,0.0,2.0,4000.0,2286.0,1960.0,3.0,12.0,2017.0,40.6581261,-73.83687509999999,3.8131869184421263,1.1399244389632988,218.0344369112655,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS                    ,1,14175,29,B2, ,11414,1,B2,1
390,470000.0,1.0,0.0,1.0,1983.0,1326.0,1920.0,11.0,44.0,2016.0,40.6427888,-73.94122890000001,0.9305406664349,3.4362574765674667,218.15026307208618,3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS                    ,1,4954,21,A1, ,11203,1,A1,0
391,2396480.0,15.0,0.0,15.0,4200.0,14120.0,1909.0,5.0,21.0,2017.0,40.651031599999996,-73.97549599999998,3.4226250967065464,1.6142105366176849,217.21485331720226,2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS             ,2,2681,27,C1, ,10459,2,C1,1
392,7950000.0,24.0,0.0,24.0,2468.0,8214.0,1900.0,10.0,43.0,2016.0,40.75563,-73.99741590000001,2.2946946956563803,3.877157456437199,216.96840544956348,1,JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS             ,2,734,9,C4, ,10018,2,C4,0
393,661000.0,2.0,0.0,2.0,1596.0,2280.0,1910.0,12.0,52.0,2016.0,40.682469899999994,-73.87566159999999,1.2924501620622812,3.928113626106001,218.09256175778552,3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,4141,123,B1, ,11208,1,B1,0
394,496860.0,1.0,0.0,1.0,2500.0,1847.0,2015.0,10.0,40.0,2016.0,40.5919546,-74.18606120000001,3.4442497144232562,4.591313291938166,218.1576462618422,5,TRAVIS,01 ONE FAMILY DWELLINGS                    ,1,2628,7,A1, ,10314,1,A1,0
395,720000.0,1.0,0.0,1.0,2475.0,1260.0,1925.0,1.0,3.0,2017.0,40.584788200000006,-73.94154590000001,4.593784196081296,1.9430947255249915,218.14542743845192,3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS                    ,1,8790,77,A2, ,11235,1,A2,1
396,855000.0,1.0,0.0,1.0,4400.0,2000.0,1925.0,11.0,48.0,2016.0,40.7138555,-73.7994702,1.1878390689462546,3.6362993511436574,218.09394859028646,4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS                    ,1,9855,24,A1, ,11432,1,A1,0
397,475000.0,2.0,0.0,2.0,1568.0,1320.0,1925.0,12.0,51.0,2016.0,40.840349100000005,-73.8700465,1.946533121716351,4.160846174764151,218.10818297335888,2,PARKCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4018,49,B2, ,10460,1,B2,0
398,757000.0,2.0,0.0,2.0,1395.0,2325.0,2007.0,7.0,28.0,2017.0,40.667564299999995,-73.88496490000001,3.370019060749605,2.4299784871422165,218.06800461736253,3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4078,26,B1, ,11207,1,B1,1
399,710000.0,5.0,1.0,6.0,2550.0,3444.0,1925.0,10.0,40.0,2016.0,40.818271,-73.9163829,1.5936165166059866,3.3977491432989355,217.8933301904535,2,MORRISANIA/LONGWOOD,14 RENTALS - 4-10 UNIT                     ,2A,2374,104,S5, ,10455,2,S5,0
400,695000.0,2.0,0.0,2.0,5900.0,1184.0,1930.0,9.0,37.0,2016.0,40.6034777,-73.94611440000001,1.2696198721562506,2.9912381908894905,218.0515843916774,3,MADISON,02 TWO FAMILY DWELLINGS                    ,1,7305,67,B3, ,11229,1,B3,0
401,750000.0,1.0,0.0,1.0,3000.0,1542.0,1950.0,9.0,39.0,2016.0,40.74365039999999,-73.7907458,1.3612515396657194,3.0974446629414087,218.1120846081631,4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS                    ,1,5655,1,A5, ,11365,1,A5,0
402,525000.0,2.0,0.0,2.0,2400.0,2144.0,1920.0,1.0,1.0,2017.0,40.714053,-73.757205,4.722037117503,2.1025543471727914,218.06943885502105,4,HOLLIS,02 TWO FAMILY DWELLINGS                    ,1,10476,16,B2, ,11423,1,B2,1
403,4680000.0,2.0,1.0,3.0,1251.0,2565.0,1916.0,8.0,31.0,2017.0,40.608090999999995,-74.004515,2.775459317587581,1.9758473513880652,218.0661231941176,3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6366,46,S2, ,11214,1,S2,1
404,395000.0,1.0,0.0,1.0,2500.0,1584.0,1925.0,6.0,24.0,2017.0,40.848553,-73.8485709,3.422190467210633,2.04897757917142,218.1146096089418,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS                    ,1,4112,51,A1, ,10461,1,A1,1
405,735000.0,1.0,0.0,1.0,3700.0,1269.0,1940.0,6.0,23.0,2017.0,40.718914700000006,-73.8002975,3.0091818666010632,1.1513320705973868,218.09820912324497,4,HILLCREST,01 ONE FAMILY DWELLINGS                    ,1,7041,8,A0, ,11432,1,A0,1
406,365000.0,1.0,0.0,1.0,2000.0,1200.0,1945.0,1.0,2.0,2017.0,40.699256,-73.7540609,4.634508696402894,1.9642086686160833,218.13453255060682,4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,1,11017,62,A5, ,11412,1,A5,1
407,719000.0,2.0,0.0,2.0,4000.0,2288.0,1975.0,4.0,15.0,2017.0,40.5490449,-74.1698923,4.419262131987443,2.8535701010925125,218.07068933550644,5,ELTINGVILLE,02 TWO FAMILY DWELLINGS                    ,1,5601,63,B2, ,10312,1,B2,1
408,542623.0,1.0,0.0,1.0,4180.0,1820.0,1970.0,9.0,38.0,2016.0,40.6023089,-74.11943099999998,2.2068199715592605,3.541692383811875,218.1196658910179,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,697,22,A2, ,10314,1,A2,0
409,622000.0,2.0,0.0,2.0,3018.0,1800.0,1925.0,3.0,13.0,2017.0,40.675028000000005,-73.79705600000001,3.8198182437770805,1.23470116836153,218.06041327155825,4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,1,12038,22,B3, ,11436,1,B3,1
410,600000.0,1.0,0.0,1.0,1800.0,1296.0,1950.0,7.0,30.0,2017.0,40.7316651,-73.82485040000002,2.677427506545195,1.442592644483607,218.1223739621121,4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS                    ,1,6487,28,A5, ,11367,1,A5,1
411,1170000.0,2.0,0.0,2.0,15875.0,360.0,1930.0,11.0,48.0,2016.0,40.589459000000005,-73.98931390000001,1.4214812595605182,3.7323870606349456,217.94332097122484,3,GRAVESEND,02 TWO FAMILY DWELLINGS                    ,1,6912,21,B2, ,11214,1,B2,0
412,710000.0,1.0,0.0,1.0,3553.0,2166.0,1984.0,3.0,11.0,2017.0,40.5375995,-74.2083255,4.932206008114471,3.321484434555576,218.13429474070225,5,WOODROW,01 ONE FAMILY DWELLINGS                    ,1,6926,47,A1, ,10309,1,A1,1
413,699900.0,1.0,0.0,1.0,1520.0,2490.0,2007.0,10.0,44.0,2016.0,40.529666,-74.24159399999998,3.854074213170134,5.0015580864114515,218.17314564318235,5,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS                    ,1,7596,198,A5, ,10309,1,A5,0
414,910000.0,1.0,0.0,1.0,9375.0,2890.0,1920.0,10.0,44.0,2016.0,40.608106899999996,-73.744242,1.8655935227574352,3.653837419067695,218.01169396470772,4,FAR ROCKAWAY,01 ONE FAMILY DWELLINGS                    ,1,15510,78,A1, ,11691,1,A1,0
415,500000.0,1.0,0.0,1.0,2300.0,1232.0,1975.0,1.0,3.0,2017.0,40.5612461,-74.1601304,5.146034618568877,3.0488651361161936,218.16743261424728,5,GREAT KILLS,01 ONE FAMILY DWELLINGS                    ,1,5459,11,A5, ,10308,1,A5,1
416,530000.0,2.0,1.0,3.0,1656.0,2010.0,1931.0,3.0,10.0,2017.0,40.718087,-73.741114,4.054214328718484,1.6312256511738872,218.0552988234745,4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS                    ,1,10607,43,S2, ,11428,1,S2,1
417,997000.0,3.0,0.0,3.0,4033.0,3085.0,1920.0,6.0,24.0,2017.0,40.6969565,-73.85042920000001,2.937110763626715,1.0650793848332973,217.97226196993049,4,WOODHAVEN,03 THREE FAMILY DWELLINGS                  ,1,8888,11,C0, ,11421,1,C0,1
418,1840000.0,3.0,0.0,3.0,2286.0,4000.0,1906.0,10.0,42.0,2016.0,40.673176399999996,-73.948911,1.2147609058020838,3.3077186078344427,218.00161460057333,3,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,1241,18,C0,1,11216,1,C0,0
419,2050000.0,4.0,0.0,4.0,1900.0,2565.0,1910.0,10.0,41.0,2016.0,40.6819891,-73.9335596,1.0710288175202616,3.2220289128656088,217.98790868068286,3,BEDFORD STUYVESANT,07 RENTALS - WALKUP APARTMENTS             ,2A,1675,17,C3,4,11233,2,C3,0
420,2000000.0,9.0,0.0,9.0,2500.0,7517.0,1931.0,6.0,25.0,2017.0,40.747003,-73.864183,2.935402194429381,1.1778036638891554,217.62769550649855,4,CORONA,07 RENTALS - WALKUP APARTMENTS             ,2B,1617,29,C1, ,11368,2,C1,1
421,630000.0,2.0,0.0,2.0,2200.0,2227.0,1955.0,12.0,52.0,2016.0,40.7274169,-73.74788910000002,1.670242837794163,4.067754894470616,218.07151127394098,4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS                    ,1,10676,21,B1, ,11427,1,B1,0
422,635000.0,2.0,0.0,2.0,2327.0,1760.0,2005.0,4.0,15.0,2017.0,40.691909,-73.796706,4.120732645969436,2.3385533368021343,218.06524234147415,4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS                    ,1,12143,10,B2, ,11433,1,B2,1
423,2300000.0,2.0,0.0,2.0,1667.0,2905.0,1910.0,2.0,8.0,2017.0,40.68642699999999,-73.98925849999998,4.176484725322208,1.5063897352477231,218.07330539599343,3,BOERUM HILL,02 TWO FAMILY DWELLINGS                    ,1,194,55,B3, ,11201,1,B3,1
424,1530000.0,6.0,0.0,6.0,2521.0,5400.0,1930.0,9.0,39.0,2016.0,40.636382,-74.002377,1.1567043771608327,3.0275896914757756,217.83215443166088,3,BOROUGH PARK,07 RENTALS - WALKUP APARTMENTS             ,2A,5673,34,C2, ,11219,2,C2,0
425,1730000.0,3.0,0.0,3.0,1615.0,3328.0,1909.0,5.0,22.0,2017.0,40.803568,-73.9477958,3.4419093440599116,1.7022611558299234,218.00896473824983,1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,1717,67,C0, ,10026,1,C0,1
426,690000.0,1.0,0.0,1.0,3200.0,1825.0,1925.0,11.0,48.0,2016.0,40.700314899999995,-73.83713940000001,0.9249853297173843,3.56127415521818,218.11542176828638,4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,1,9220,41,A1, ,11418,1,A1,0
427,850000.0,1.0,0.0,1.0,3300.0,1810.0,1925.0,6.0,26.0,2017.0,40.7694679,-73.76582739999998,3.1843622433517793,1.7516964691776693,218.094258421368,4,BAYSIDE,01 ONE FAMILY DWELLINGS                    ,1,6186,67,A1, ,11361,1,A1,1
428,550000.0,0.0,1.0,1.0,1530.0,1530.0,1927.0,11.0,45.0,2016.0,40.585579700000004,-73.9513738,1.3491977327074804,3.607400531037201,218.1854130799952,3,SHEEPSHEAD BAY,22 STORE BUILDINGS                         ,4,8772,98,K1, ,11235,4,K1,0
429,390000.0,1.0,0.0,1.0,5306.0,2666.0,1925.0,9.0,39.0,2016.0,40.6071689,-73.7627478,1.7759228888492256,3.297590292310481,218.06823822030958,4,FAR ROCKAWAY,01 ONE FAMILY DWELLINGS                    ,1,15691,33,A1, ,11691,1,A1,0
430,847500.0,2.0,0.0,2.0,3128.0,1608.0,1910.0,4.0,16.0,2017.0,40.7857472,-73.8382676,3.7419281124022885,1.618440752997835,218.06427006770798,4,COLLEGE POINT,02 TWO FAMILY DWELLINGS                    ,1,4098,20,B2, ,11356,1,B2,1
431,1135000.0,1.0,0.0,1.0,6000.0,1484.0,1950.0,8.0,31.0,2017.0,40.743878,-73.76450190000001,2.7721637993432497,1.9521104113321717,218.06008731452425,4,OAKLAND GARDENS,01 ONE FAMILY DWELLINGS                    ,1,7612,61,A2, ,11364,1,A2,1
432,625000.0,4.0,0.0,4.0,2500.0,3318.0,1930.0,9.0,35.0,2016.0,40.8244185,-73.8880884,1.758142769099309,3.1498389262011206,217.9538963649018,2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS             ,2A,2756,38,C3, ,10459,2,C3,0
433,525000.0,6.0,0.0,6.0,2504.0,4980.0,1927.0,7.0,29.0,2017.0,40.649551,-74.00371340000001,2.7107561289790203,1.4484977128696006,217.82860883163585,3,SUNSET PARK,07 RENTALS - WALKUP APARTMENTS             ,2A,917,53,C2, ,11232,2,C2,1
434,3295000.0,0.0,1.0,1.0,6890.0,1680.0,1931.0,6.0,26.0,2017.0,40.8220811,-73.9246411,3.1437629694852913,1.6952586996912553,218.08305979687697,2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES                      ,4,2458,13,G1, ,10451,4,G1,1
435,998500.0,2.0,0.0,2.0,1600.0,1600.0,1925.0,2.0,9.0,2017.0,40.6186869,-73.97968569999998,4.1212254430970985,1.4363119016533945,218.10001782812725,3,BOROUGH PARK,02 TWO FAMILY DWELLINGS                    ,1,5508,3,B2, ,11204,1,B2,1
436,670000.0,2.0,0.0,2.0,1800.0,1890.0,1930.0,6.0,26.0,2017.0,40.602011,-73.943506,2.9524647006061477,1.3193954405407553,218.0812555281976,3,MADISON,02 TWO FAMILY DWELLINGS                    ,1,7333,14,B3, ,11229,1,B3,1
437,465000.0,1.0,0.0,1.0,1900.0,1496.0,1985.0,10.0,40.0,2016.0,40.5373338,-74.2082944,3.2690043040001964,4.459221721438875,218.178388348146,5,WOODROW,01 ONE FAMILY DWELLINGS                    ,1,6926,41,A5, ,10309,1,A5,0
438,447200.0,1.0,0.0,1.0,3142.0,1364.0,1930.0,4.0,17.0,2017.0,40.6674736,-73.7412257,3.662059355398454,1.5021168243107175,218.1090580492181,4,LAURELTON,01 ONE FAMILY DWELLINGS                    ,1,13189,27,A1, ,11422,1,A1,1
439,619043.0,1.0,0.0,1.0,1545.0,1350.0,2002.0,4.0,16.0,2017.0,40.564935,-74.1835739,4.684443335805073,3.2890019783882223,218.17051576957596,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,5727,8,A5, ,10312,1,A5,1
440,745000.0,2.0,0.0,2.0,3200.0,1316.0,1930.0,1.0,5.0,2017.0,40.67208660000001,-73.739948,4.568919331287956,1.9831831522892565,218.07268617952425,4,LAURELTON,02 TWO FAMILY DWELLINGS                    ,1,13166,4,B3, ,11413,1,B3,1
441,3500000.0,1.0,0.0,1.0,1435.0,3050.0,1900.0,3.0,11.0,2017.0,40.791127,-73.967013,4.1397032934041595,1.9043309054950894,218.11645294184504,1,UPPER WEST SIDE (79-96),01 ONE FAMILY DWELLINGS                    ,1,1208,16,A9, ,10025,1,A9,1
442,422500.0,1.0,0.0,1.0,1650.0,1378.0,1980.0,12.0,48.0,2016.0,40.5522509,-74.1984689,3.0773613622000733,4.745216585583906,218.18638576782493,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,6022,148,A5, ,10312,1,A5,0
443,760000.0,2.0,0.0,2.0,2523.0,1848.0,1920.0,9.0,39.0,2016.0,40.687918100000005,-73.862624,1.0040813923368863,2.958470805627778,218.07627446260952,4,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,8909,35,B3, ,11421,1,B3,0
444,778500.0,1.0,0.0,1.0,7107.0,1740.0,1950.0,7.0,30.0,2017.0,40.752353,-73.7268426,3.0477133143115576,2.0404637880524032,218.03914303449667,4,DOUGLASTON,01 ONE FAMILY DWELLINGS                    ,1,8379,126,A2, ,11362,1,A2,1
445,540000.0,1.0,0.0,1.0,1490.0,1360.0,1999.0,9.0,39.0,2016.0,40.56749620000001,-74.10702890000002,2.8650864048030074,4.01804302384578,218.16984241140364,5,NEW DORP,01 ONE FAMILY DWELLINGS                    ,1,4031,89,A5, ,10306,1,A5,0
446,340000.0,1.0,0.0,1.0,5109.0,1170.0,1950.0,3.0,12.0,2017.0,40.6623222,-73.762518,3.9231538825454604,1.4516430267185247,218.08623376907218,4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,1,13348,78,A2, ,11413,1,A2,1
447,425000.0,2.0,0.0,2.0,5348.0,1500.0,1925.0,6.0,23.0,2017.0,40.849871,-73.828972,3.484708717911483,2.09652202466272,218.0316828382407,2,SCHUYLERVILLE/PELHAM BAY,02 TWO FAMILY DWELLINGS                    ,1,4199,16,B3, ,10461,1,B3,1
448,520427.0,2.0,0.0,2.0,2000.0,1992.0,1910.0,7.0,30.0,2017.0,40.661716999999996,-73.891575,2.7356401744557473,1.5454078110494431,218.07381437702608,3,EAST NEW YORK,02 TWO FAMILY DWELLINGS                    ,1,4300,72,B1, ,11207,1,B1,1
449,485000.0,2.0,0.0,2.0,4368.0,1880.0,1925.0,4.0,17.0,2017.0,40.69695,-73.787892,3.5393385708292264,1.1767291109813969,218.03695267821857,4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS                    ,1,10173,73,B3, ,11433,1,B3,1
