,SALE PRICE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,deucli_k4,deucli_k5,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,cluster
0,619000.0,2.0,0.0,2.0,3395.0,2092.0,1980.0,7.0,28.0,2017.0,40.584,-74.1503516,0.6980298050112608,3.9012079863403994,3.2316510373453764,218.07327967855926,176.10472002549747,5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS                    ,1,2390,310,B9, ,10314,1,B9,0
1,685000.0,2.0,0.0,2.0,2000.0,2128.0,1901.0,12.0,49.0,2016.0,40.6438124,-73.9505188,4.0938090164326315,1.5337781307222964,3.947594636190862,218.09833596862111,176.05530285618204,3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS                    ,1,5172,47,B1, ,11226,1,B1,1
2,760000.0,3.0,0.0,3.0,4685.0,3600.0,2010.0,8.0,31.0,2017.0,40.7085804,-73.7862329,3.4231750483874475,3.518206973928428,2.9482186014940335,217.94743575616846,176.0622626109584,4,JAMAICA,03 THREE FAMILY DWELLINGS                  ,1,9809,74,C0, ,11432,1,C0,2
3,3315000.0,5.0,0.0,5.0,2500.0,5000.0,1900.0,12.0,51.0,2016.0,40.6873228,-73.9948252,4.182015824714536,1.5985421996106888,4.0331395488012225,217.89915603689468,175.98505965820345,3,COBBLE HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,302,57,C2, ,11201,2,C2,1
4,400000.0,2.0,0.0,2.0,3042.0,1768.0,1940.0,2.0,8.0,2017.0,40.691538,-73.85046899999998,3.370587046649353,4.040411718039097,1.0302200128839303,218.0621884510888,176.0912483174442,4,WOODHAVEN,02 TWO FAMILY DWELLINGS                    ,1,8934,51,B1, ,11421,1,B1,2
5,605000.0,3.0,0.0,3.0,2771.0,2950.0,1973.0,1.0,2.0,2017.0,40.8890982,-73.8381041,4.7935202254913305,5.074477009950209,2.8144579672861734,218.0020923793039,176.09572688519603,2,BAYCHESTER,03 THREE FAMILY DWELLINGS                  ,1,4959,1,C0, ,10466,1,C0,2
6,579000.0,1.0,0.0,1.0,2850.0,1463.0,1925.0,5.0,21.0,2017.0,40.6264276,-74.1233307,1.974359267803692,3.7243166577956006,2.264391723044048,218.1380056416359,176.11808017051248,5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS                    ,1,316,15,A1, ,10310,1,A1,0
7,810000.0,1.0,0.0,1.0,7290.0,2418.0,1965.0,11.0,47.0,2016.0,40.5805977,-74.134112,2.5579086520728347,2.667149976388245,4.414056368700098,218.07435134935912,176.10533771641457,5,RICHMONDTOWN-LIGHTHS HILL,01 ONE FAMILY DWELLINGS                    ,1,2306,252,A1, ,10306,1,A1,0
8,350000.0,1.0,0.0,1.0,1208.0,700.0,1995.0,4.0,16.0,2017.0,40.613692,-74.080308,1.3091805456117884,4.342304429312246,2.8553822498739323,218.16970344299193,176.13684363615198,5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS                    ,1,2925,339,A5, ,10304,1,A5,0
9,239000.0,1.0,0.0,1.0,1350.0,732.0,1930.0,3.0,13.0,2017.0,40.679947999999996,-73.789897,3.6324639331034043,3.7602535903630923,0.9656457325342059,218.1487748910144,176.1064187043708,4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,1,12206,8,A9, ,11434,1,A9,2
10,334000.0,1.0,0.0,1.0,1735.0,846.0,1899.0,3.0,11.0,2017.0,40.5970929,-73.77569790000001,4.135143916934591,4.220461891112577,2.027200269817546,218.1562904643968,176.1135592373349,4,ARVERNE,01 ONE FAMILY DWELLINGS                    ,1,15965,27,A6, ,11691,1,A6,2
11,477594.0,2.0,0.0,2.0,1871.0,2799.0,2005.0,6.0,25.0,2017.0,40.880164,-73.86075699999998,4.198625308169245,4.110386826439437,3.106846595349787,218.05272102877151,176.10037825057285,2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4674,55,B1, ,10467,1,B1,2
12,4950000.0,3.0,0.0,3.0,2160.0,5202.0,1901.0,5.0,21.0,2017.0,40.6932565,-73.9966157,3.139429002209856,3.366350267353164,1.4878057674484992,217.97030882047713,176.05571608320864,3,BROOKLYN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,261,22,C0, ,11201,1,C0,2
13,510000.0,1.0,0.0,1.0,2000.0,1316.0,1910.0,6.0,26.0,2017.0,40.688703100000005,-73.8560935,3.4428003020090725,2.889845060427628,1.1065541311843081,218.13005736703147,176.09160612570048,4,WOODHAVEN,01 ONE FAMILY DWELLINGS                    ,1,8968,24,A5, ,11421,1,A5,2
14,200000.0,1.0,1.0,2.0,3375.0,2700.0,1931.0,10.0,40.0,2016.0,40.636222700000005,-74.1349378,2.705240265972152,2.1822396432754125,3.77974227779347,218.10077164604516,176.01708797255648,5,PORT RICHMOND,01 ONE FAMILY DWELLINGS                    ,1,1080,33,S1, ,10302,1,S1,1
15,750000.0,2.0,0.0,2.0,4000.0,3696.0,1920.0,4.0,14.0,2017.0,40.65318990000001,-73.9365562,2.8443755342873986,3.566371608052807,0.9939086664141474,218.0154403988826,176.0829920873332,3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS                    ,1,4880,9,B2, ,11203,1,B2,2
16,620000.0,2.0,0.0,2.0,2400.0,2412.0,1960.0,5.0,22.0,2017.0,40.77944829999999,-73.9514145,2.852782696516743,3.2654291928107617,1.3469025571872926,218.05262509250937,176.0816415598233,3,CANARSIE,02 TWO FAMILY DWELLINGS                    ,1,8079,20,B1, ,11236,1,B1,2
17,275000.0,1.0,0.0,1.0,3069.0,1845.0,1920.0,9.0,35.0,2016.0,40.6955384,-73.81191249999998,3.9234106164796168,1.1075575876035157,2.8185610117789737,218.11127232236518,176.0717007048675,4,JAMAICA,01 ONE FAMILY DWELLINGS                    ,1,10003,93,A1, ,11435,1,A1,1
18,585493.0,2.0,0.0,2.0,2643.0,2400.0,2014.0,4.0,14.0,2017.0,40.80753240000001,-73.85136539999998,3.8007983859107024,4.4720917634587565,2.878796321717712,218.05103089553944,176.1090405354704,2,SOUNDVIEW,02 TWO FAMILY DWELLINGS                    ,1,3436,100,B2, ,10473,1,B2,2
19,400000.0,1.0,0.0,1.0,2500.0,1168.0,1920.0,11.0,44.0,2016.0,40.718144,-73.7465239,4.643327735638585,1.2662615059053262,3.508352590936228,218.13546735960801,176.07111697731116,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10613,38,A1, ,11428,1,A1,1
20,723000.0,1.0,0.0,1.0,1800.0,1308.0,1951.0,11.0,48.0,2016.0,40.7170429,-73.875016,3.7485276232079365,0.6287766404333122,3.5148389857305005,218.14177186293676,176.0753321106768,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,3040,146,A5, ,11379,1,A5,1
21,774143.0,1.0,0.0,1.0,4628.0,1680.0,2001.0,6.0,26.0,2017.0,40.52921129999999,-74.2196063,1.3348397977392772,4.855213379993716,4.192859088318383,218.12872702239451,176.15677897816968,5,WOODROW,01 ONE FAMILY DWELLINGS                    ,1,7355,23,A1, ,10309,1,A1,0
22,510000.0,1.0,0.0,1.0,2280.0,1056.0,1975.0,10.0,43.0,2016.0,40.589769399999994,-74.15538609999999,2.235552953224139,2.8708341578872183,4.327385934548657,218.16920384934627,176.1098668788325,5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS                    ,1,2379,68,A5, ,10314,1,A5,0
23,425000.0,1.0,0.0,1.0,2000.0,1400.0,1940.0,1.0,5.0,2017.0,40.696599,-73.74109200000001,4.187640257727209,4.486447385366541,1.7242711575430516,218.12971361427995,176.12182208508824,4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,11319,23,A5, ,11411,1,A5,2
24,700000.0,2.0,0.0,2.0,2000.0,1680.0,1930.0,2.0,9.0,2017.0,40.61534109999999,-73.97137509999999,2.6953399825106215,4.180629211410149,1.6433055176991205,218.09147653619556,176.09814549987988,3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,6566,30,B2, ,11230,1,B2,2
25,400000.0,3.0,0.0,3.0,2597.0,2850.0,1930.0,10.0,43.0,2016.0,40.5900524,-73.95895440000001,3.067742674028986,1.4942512136206518,3.4986732669075096,218.02184638989425,176.0333192785962,3,SHEEPSHEAD BAY,03 THREE FAMILY DWELLINGS                  ,1,7412,31,C0, ,11235,1,C0,1
26,990000.0,2.0,0.0,2.0,3615.0,2472.0,1930.0,2.0,6.0,2017.0,40.724473700000004,-73.97833840000001,3.18045771014944,4.172620169660408,1.3415114170650952,218.04925597571042,176.0978972507906,3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS                    ,1,5359,42,B1, ,11218,1,B1,2
27,539000.0,1.0,0.0,1.0,4000.0,918.0,1970.0,11.0,44.0,2016.0,40.613610200000004,-74.1018122,2.465967142125242,2.3420953702143463,4.132802583115069,218.14144865302939,176.09987512158366,5,SUNNYSIDE,01 ONE FAMILY DWELLINGS                    ,1,655,38,A2, ,10301,1,A2,1
28,478000.0,1.0,0.0,1.0,4000.0,1385.0,1945.0,8.0,32.0,2017.0,40.699126,-73.728205,3.7969560201334622,2.7111437404254244,1.888206329529738,218.09062542445187,176.08805461633702,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11275,37,A0, ,11411,1,A0,2
29,725000.0,1.0,0.0,1.0,1800.0,1791.0,1940.0,7.0,28.0,2017.0,40.726909899999995,-73.87880299999998,2.996383565590514,2.578595338393966,1.0487514768761395,218.1157874466641,176.0906179341353,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,2919,21,A5, ,11379,1,A5,2
30,285000.0,1.0,0.0,1.0,2000.0,600.0,1925.0,8.0,33.0,2017.0,40.5742837,-74.0957636,2.0287199735675028,3.2792921234725756,2.8051224244355684,218.16836096755836,176.10943790373778,5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS                    ,1,3736,12,A6, ,10306,1,A6,0
31,545000.0,1.0,0.0,1.0,1175.0,960.0,1930.0,1.0,3.0,2017.0,40.660753799999995,-73.9457752,3.2088023649401416,4.464510118215018,1.6252698536215962,218.16225389354582,176.12775926186177,3,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS                    ,1,4797,71,A5, ,11225,1,A5,2
32,800000.0,2.0,0.0,2.0,5000.0,3168.0,2003.0,12.0,51.0,2016.0,40.5052095,-74.2429911,3.212198345993243,4.354415567123944,5.804695816564651,218.07569368214357,176.12288541819822,5,TOTTENVILLE,02 TWO FAMILY DWELLINGS                    ,1,7891,36,B2, ,10307,1,B2,0
33,775000.0,2.0,0.0,2.0,1983.0,2470.0,1901.0,3.0,9.0,2017.0,40.685587299999995,-73.8803713,3.7809686839439487,3.9820727613543325,1.3205326025771242,218.07167561881,176.08765134020467,3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3905,23,B1, ,11208,1,B1,2
34,845000.0,1.0,0.0,1.0,2100.0,1386.0,1940.0,10.0,40.0,2016.0,40.718933899999996,-73.87321899999998,3.5911595293342073,0.412709070620738,3.0341295947138014,218.1333279854021,176.0731286425756,4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,3007,44,A5, ,11379,1,A5,1
35,609000.0,1.0,0.0,1.0,2000.0,1244.0,1930.0,6.0,26.0,2017.0,40.618244,-73.91282090000001,2.4857755648126845,2.947547196425733,1.3496306025778433,218.13367889732194,176.09662515546307,3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS                    ,1,8408,69,A9, ,11234,1,A9,2
36,440000.0,2.0,0.0,2.0,2500.0,1932.0,1930.0,7.0,30.0,2017.0,40.8643535,-73.8580099,4.296178340173989,3.097693758310072,2.0637301915198405,218.06221028407091,176.07299032881394,2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS                    ,1,4450,56,B1, ,10469,1,B1,2
37,408000.0,2.0,0.0,2.0,3500.0,2728.0,1920.0,3.0,12.0,2017.0,40.6411148,-74.08474240000001,2.494093601661392,4.1209226493910265,2.0052905541161112,218.05780798621583,176.10018147240652,5,NEW BRIGHTON,02 TWO FAMILY DWELLINGS                    ,1,41,56,B2, ,10301,1,B2,2
38,1300000.0,0.0,4.0,4.0,8610.0,5800.0,1940.0,11.0,44.0,2016.0,40.7916271,-73.81315080000002,4.456881100058168,1.2000565774468097,3.4974527380698097,217.93416400334772,175.78715000814054,4,WHITESTONE,27 FACTORIES                               ,4,4516,25,F5, ,11357,4,F5,1
39,300000.0,1.0,0.0,1.0,4000.0,1764.0,1935.0,11.0,47.0,2016.0,40.6915639,-73.7752691,4.265947430059856,0.9688931401870393,3.5328985455904816,218.10193383859192,176.0717989147445,4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,1,12396,103,A1, ,11434,1,A1,1
40,425000.0,1.0,0.0,1.0,2400.0,1120.0,1920.0,3.0,13.0,2017.0,40.8607164,-73.84418070000001,4.596952198927603,4.100205256515506,1.8463860551580171,218.13197461874404,176.1146620478661,2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS                    ,1,4392,34,A1, ,10469,1,A1,2
41,455000.0,1.0,0.0,1.0,1400.0,1472.0,1920.0,1.0,4.0,2017.0,40.5834902,-73.9579579,3.185942630518968,4.653246268865174,2.163316912965214,218.15774660907616,176.13233356659129,3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS                    ,1,8810,69,A2, ,11235,1,A2,2
42,5000000.0,0.0,1.0,1.0,2503.0,2500.0,1950.0,7.0,29.0,2017.0,40.759731,-73.939514,2.8181639693012674,2.684134793758854,1.4061180132275304,218.12249967208476,176.04149649409737,4,LONG ISLAND CITY,30 WAREHOUSES                              ,4,351,5,E1, ,11106,4,E1,2
43,478000.0,1.0,0.0,1.0,4000.0,1240.0,1950.0,4.0,17.0,2017.0,40.7014039,-73.73011,3.770822837519639,3.6114380829663335,1.316800668840815,218.0951959272004,176.10332353305134,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,11254,3,A0, ,11411,1,A0,2
44,805000.0,2.0,0.0,2.0,2317.0,2024.0,1920.0,3.0,10.0,2017.0,40.7071811,-73.81332379999998,3.8074667059149965,3.851180521560551,0.9434175086414757,218.06668402018474,176.0840732521377,4,BRIARWOOD,02 TWO FAMILY DWELLINGS                    ,1,9708,49,B2, ,11435,1,B2,2
45,1210000.0,3.0,0.0,3.0,4000.0,3432.0,1965.0,2.0,5.0,2017.0,40.7416394,-73.82819520000001,3.616572183036357,4.300914923142198,1.5911230347813505,217.9665576485428,176.07466569470495,4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6386,26,C0, ,11367,1,C0,2
46,530000.0,1.0,0.0,1.0,5520.0,1662.0,1960.0,8.0,33.0,2017.0,40.693267999999996,-73.94909799999998,2.2536767439307237,2.530781014772328,1.8069426626830536,218.07133418447512,176.09479756059332,5,HUGUENOT,01 ONE FAMILY DWELLINGS                    ,1,6890,43,A2, ,10309,1,A2,2
47,260000.0,2.0,0.0,2.0,3000.0,1610.0,1925.0,10.0,43.0,2016.0,40.661672700000004,-73.75451989999998,4.249745199291913,1.2636232840898975,3.3416222034716396,218.07379493826434,176.0476000814624,4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,1,13473,32,B2, ,11413,1,B2,1
48,730000.0,2.0,1.0,3.0,1675.0,2900.0,1931.0,9.0,36.0,2016.0,40.6822446,-73.76629849999998,3.9863281133340234,1.251411884429304,2.916857145939104,218.0440117472056,175.9701104359294,4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,1,12485,56,S2, ,11434,1,S2,1
49,360000.0,1.0,0.0,1.0,2500.0,1266.0,1901.0,6.0,25.0,2017.0,40.632907200000005,-74.12421390000002,2.6825289994591768,3.651673671359904,2.5369497510486556,218.1525125387317,176.11470452978176,5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS                    ,1,213,56,A1, ,10310,1,A1,2
50,1560000.0,3.0,0.0,3.0,4000.0,3085.0,1910.0,6.0,24.0,2017.0,40.6185692,-74.001023,2.5905529947979358,3.2310519100856543,1.781355844240016,217.9897245229656,176.0546943535869,3,BENSONHURST,03 THREE FAMILY DWELLINGS                  ,1,6191,67,C0, ,11228,1,C0,2
51,565000.0,2.0,0.0,2.0,4000.0,2184.0,1965.0,9.0,39.0,2016.0,40.6705612,-73.82309040000001,3.3460067675449428,1.3177606701054079,3.100259983687644,218.04204776725038,176.05382284488076,4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,1,11803,43,B2, ,11420,1,B2,1
52,291200.0,1.0,0.0,1.0,2400.0,1190.0,1925.0,11.0,47.0,2016.0,40.65117499999999,-73.829044,4.000550468791198,0.9204502618356697,3.5340733122486796,218.14101530798033,176.07263867584226,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS                    ,1,14251,1611,A2, ,11414,1,A2,1
53,695000.0,2.0,0.0,2.0,2504.0,1584.0,1930.0,1.0,3.0,2017.0,40.705973,-73.8597879,3.747772686329005,4.410703716317752,1.4038094299047716,218.07924784469034,176.09912033409256,4,GLENDALE,02 TWO FAMILY DWELLINGS                    ,1,3859,213,B3, ,11385,1,B3,2
54,625000.0,2.0,0.0,2.0,5885.0,1812.0,1940.0,2.0,9.0,2017.0,40.8612598,-73.85372170000001,4.45128382234358,4.36460113051462,1.9485594998792546,218.02435709518875,176.09878372938408,2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS                    ,1,4455,9,B1, ,10469,1,B1,2
55,435000.0,1.0,0.0,1.0,2856.0,1224.0,1950.0,4.0,15.0,2017.0,40.693169700000006,-73.74444150000001,3.6604916241373635,3.6442137131611125,1.2406624005974487,218.1119222215611,176.10447934630042,4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,12754,47,A5, ,11411,1,A5,2
56,645000.0,2.0,0.0,2.0,3010.0,1332.0,1930.0,9.0,37.0,2016.0,40.6771914,-73.8458443,3.5495946013228763,0.8357783857881512,2.828424899391725,218.07722450175564,176.04837443525184,4,OZONE PARK,02 TWO FAMILY DWELLINGS                    ,1,9156,30,B3, ,11417,1,B3,1
57,874676.0,2.0,0.0,2.0,4000.0,2650.0,2016.0,3.0,9.0,2017.0,40.540937899999996,-74.15186539999998,2.01774080330289,5.456098108274423,4.088667898765524,218.0698489988749,176.14798764020276,5,GREAT KILLS,02 TWO FAMILY DWELLINGS                    ,1,5277,43,B2, ,10308,1,B2,0
58,510000.0,2.0,0.0,2.0,2018.0,2200.0,1901.0,4.0,15.0,2017.0,40.701669,-73.87832499999998,3.702967018784456,3.5961421410396586,1.0972923748898207,218.0728530393579,176.07965844445633,4,GLENDALE,02 TWO FAMILY DWELLINGS                    ,1,3710,30,B1, ,11385,1,B1,2
59,346500.0,3.0,0.0,3.0,2588.0,3600.0,1930.0,9.0,39.0,2016.0,40.8220994,-73.85069829999998,4.369011378585521,1.4634113689405983,3.118423933660783,217.99122294986668,176.02829409010337,2,CASTLE HILL/UNIONPORT,03 THREE FAMILY DWELLINGS                  ,1,3611,41,C0, ,10473,1,C0,1
60,1470000.0,1.0,0.0,1.0,4000.0,2510.0,1910.0,6.0,23.0,2017.0,40.6168148,-74.01146700000001,2.5544855901866805,3.291930628106098,1.830876605850198,218.09326509480056,176.1043428963962,3,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,6291,41,A9, ,11228,1,A9,2
61,700000.0,2.0,0.0,2.0,2000.0,2000.0,1925.0,3.0,9.0,2017.0,40.6696149,-73.78920140000001,3.742342121512302,3.9332396633276154,1.1521985946439255,218.0715588538073,176.0855311648401,4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,1,12112,42,B3, ,11436,1,B3,2
62,250000.0,1.0,0.0,1.0,3142.0,1344.0,1940.0,1.0,4.0,2017.0,40.66670329999999,-73.74252229999998,4.1047340265002195,4.545307697849717,1.8205226712944016,218.11715978724817,176.12342020352204,4,LAURELTON,01 ONE FAMILY DWELLINGS                    ,1,13196,114,A1, ,11413,1,A1,2
63,370000.0,1.0,0.0,1.0,2622.0,1260.0,1950.0,3.0,13.0,2017.0,40.896640000000005,-73.84204040000002,4.605640230829331,4.2924514400510505,2.255241416836992,218.1231608628774,176.12188698562193,2,WAKEFIELD,01 ONE FAMILY DWELLINGS                    ,1,5029,27,A5, ,10466,1,A5,2
64,420000.0,3.0,0.0,3.0,2350.0,3420.0,1920.0,7.0,28.0,2017.0,40.658249,-73.9239432,2.7790686721780213,2.6871840938633103,1.3275465094269232,217.99368499573882,176.0439718650275,3,FLATBUSH-NORTH,03 THREE FAMILY DWELLINGS                  ,1,4646,7,C0, ,11212,1,C0,2
65,215000.0,2.0,0.0,2.0,2056.0,2195.0,1930.0,3.0,12.0,2017.0,40.873591600000005,-73.8479827,4.573537687410249,4.168130951423838,1.9408854369741706,218.06830938017754,176.0931851717292,2,BAYCHESTER,02 TWO FAMILY DWELLINGS                    ,1,4740,6,B9, ,10469,1,B9,2
66,420000.0,2.0,0.0,2.0,4360.0,2257.0,1930.0,6.0,25.0,2017.0,40.6635,-73.832026,3.0947999535705124,2.8628299225350684,0.9546752513190672,218.02856706762154,176.06809814522657,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS                    ,1,14147,27,B3, ,11414,1,B3,2
67,760000.0,1.0,0.0,1.0,4400.0,1623.0,1920.0,8.0,33.0,2017.0,40.7027618,-73.83434799999998,3.5013281949387025,2.431687027319872,1.5578813440548769,218.08730031366113,176.08549970905,4,KEW GARDENS,01 ONE FAMILY DWELLINGS                    ,1,9232,29,A1, ,11418,1,A1,2
68,856500.0,1.0,0.0,1.0,2875.0,1891.0,1930.0,6.0,23.0,2017.0,40.744503,-73.907472,3.1078931382074564,2.878585424829877,0.7371366061022602,218.1025858078577,176.0949458151702,4,WOODSIDE,01 ONE FAMILY DWELLINGS                    ,1,1328,21,A5, ,11377,1,A5,2
69,590000.0,1.0,0.0,1.0,2300.0,1272.0,1920.0,10.0,43.0,2016.0,40.69764620000001,-73.89226,3.755087990900249,0.5608560126180278,3.1671386422964365,218.13955672805452,176.0724872143367,4,GLENDALE,01 ONE FAMILY DWELLINGS                    ,1,3715,7,A1, ,11385,1,A1,1
70,515000.0,1.0,0.0,1.0,4000.0,1834.0,1940.0,4.0,17.0,2017.0,40.671178999999995,-73.74295099999998,3.6670991857699144,3.5710951840195304,1.2110895826422363,218.08576001130652,176.102089118054,4,LAURELTON,01 ONE FAMILY DWELLINGS                    ,1,13171,5,A1, ,11413,1,A1,2
71,980000.0,2.0,0.0,2.0,2625.0,2160.0,1930.0,9.0,38.0,2016.0,40.591477600000005,-73.9491046,2.896494847746451,1.5611710347807433,3.20138495811375,218.07773235393404,176.05724286084944,3,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS                    ,1,7422,128,B2, ,11235,1,B2,1
72,4750000.0,0.0,1.0,1.0,32256.0,3224.0,1976.0,4.0,14.0,2017.0,40.876838,-73.84568890000001,4.302661298767557,4.265328285630418,2.4970296154847227,217.70560923614798,176.07036002824177,2,BAYCHESTER,22 STORE BUILDINGS                         ,4,4723,66,K5, ,10469,4,K5,2
73,994000.0,1.0,0.0,1.0,8136.0,1960.0,1945.0,11.0,44.0,2016.0,40.733471,-73.7475329,4.426836493588123,1.2337100963508931,3.5078617753325165,218.03747458063776,176.0732223071154,4,HOLLIS HILLS,01 ONE FAMILY DWELLINGS                    ,1,7797,40,A0, ,11427,1,A0,1
74,510000.0,2.0,0.0,2.0,7140.0,3624.0,1901.0,1.0,4.0,2017.0,40.591967600000004,-74.18759639999998,3.345434196928292,5.280596307969263,3.3453540171655733,218.0197365290998,176.13245503276838,5,TRAVIS,02 TWO FAMILY DWELLINGS                    ,1,2629,51,B2, ,10314,1,B2,2
75,355500.0,1.0,0.0,1.0,6000.0,2301.0,1915.0,1.0,3.0,2017.0,40.713955,-73.734565,4.640771468684878,4.622271858188988,1.9015508357885613,218.0627287474023,176.1226754577405,4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,1,10773,35,A1, ,11429,1,A1,2
76,630000.0,2.0,0.0,2.0,5000.0,2958.0,1940.0,9.0,37.0,2016.0,40.860558700000006,-73.8629717,4.483014186080335,1.883313114664445,3.2662223396241585,218.01706843376456,176.05762498094094,2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS                    ,1,4353,35,B1, ,10467,1,B1,1
77,1100000.0,2.0,0.0,2.0,4000.0,2000.0,1930.0,12.0,49.0,2016.0,40.78405000000001,-73.8149569,4.697924780894464,1.1924773393401382,3.789933319294904,218.05518109246898,176.05017530360232,4,WHITESTONE,02 TWO FAMILY DWELLINGS                    ,1,4666,53,B2, ,11357,1,B2,1
78,660000.0,1.0,0.0,1.0,4000.0,1884.0,1970.0,4.0,15.0,2017.0,40.55047329999999,-74.140749,1.179982998088996,4.516671407921472,3.0902354536599774,218.12026669294818,176.14117956069185,5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS                    ,1,5115,54,A2, ,10308,1,A2,0
79,930000.0,1.0,0.0,1.0,5800.0,1222.0,1950.0,6.0,23.0,2017.0,40.76819160000001,-73.875147,3.1761229600786955,2.9642596090284705,1.019008194038327,218.07162063454717,176.0970249511204,4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS                    ,1,4861,61,A2, ,11357,1,A2,2
80,1690000.0,6.0,0.0,6.0,2500.0,4875.0,1910.0,12.0,51.0,2016.0,40.67973320000001,-73.9074437,4.216945833791943,1.127393090005793,3.859433252659055,217.8473006724196,175.95510208255695,3,OCEAN HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,1540,18,C2,6,11233,2,C2,1
81,625000.0,1.0,0.0,1.0,1754.0,1008.0,1940.0,3.0,11.0,2017.0,40.769542,-73.791652,3.973245518239564,3.881062554566962,1.1448646943904206,218.1346887851692,176.10979559469635,4,BAYSIDE,01 ONE FAMILY DWELLINGS                    ,1,6021,7,A5, ,11358,1,A5,2
82,995000.0,3.0,0.0,3.0,2758.0,2208.0,1920.0,11.0,44.0,2016.0,40.753833,-73.86704399999998,4.236950459745174,0.7557432228595048,3.3795924747130277,218.0228963672935,176.02429346133846,4,CORONA,03 THREE FAMILY DWELLINGS                  ,1,1741,9,C0, ,11368,1,C0,1
83,499999.0,1.0,0.0,1.0,1680.0,1140.0,1920.0,3.0,12.0,2017.0,40.680923,-73.87219420000001,3.358005785027344,3.743851633855385,0.8161354595223757,218.14136533589863,176.10808146849897,3,EAST NEW YORK,01 ONE FAMILY DWELLINGS                    ,1,4162,39,A9, ,11208,1,A9,2
84,415000.0,1.0,0.0,1.0,3243.0,944.0,1920.0,5.0,21.0,2017.0,40.627261100000005,-74.11831839999998,2.1257965861509454,3.720307696761269,2.251530088182563,218.14383143523563,176.1173521745733,5,CLOVE LAKES,01 ONE FAMILY DWELLINGS                    ,1,310,206,A1, ,10310,1,A1,0
85,788000.0,2.0,0.0,2.0,2200.0,1936.0,1955.0,2.0,7.0,2017.0,40.7613074,-73.89654469999998,3.4121283884734503,4.157998412970656,1.3522246985184714,218.06966317098346,176.09687772368935,4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,1048,63,B1, ,11370,1,B1,2
