,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,sale_month,sale_week,sale_year,latitude,longitude,deucli_k1,deucli_k2,deucli_k3,deucli_k4,deucli_k5,deucli_k6,deucli_k7,deucli_k8,deucli_k9,deucli_k10,SALE PRICE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE
3051,1,0,1,2000,1280,1940,10,40,2016,40.60549899999999,-73.93829,0.15648007570052969,0.05513547045368156,0.14217966967333992,0.1992746453979856,0.05432720949086283,0.21407420361488091,0.11603457151228638,0.2495655652056905,0.1481281014454906,0.11795270447567828,700000.0,3,MARINE PARK,01 ONE FAMILY DWELLINGS                    ,1,6843,39,A5, ,11229,1,A5
3052,2,0,2,1887,1200,1910,2,7,2017,40.699353,-73.928477,0.0748959081756807,0.09669297738947062,0.11000518062437885,0.1577095157334268,0.04022565025324115,0.25101068707846175,0.071523479002001,0.15723891583062685,0.05688015916245236,0.04382568433574099,100000.0,3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3184,46,B2, ,11221,1,B2
3053,3,0,3,1890,3780,1899,1,3,2017,40.685531,-73.9751831,0.07189375650811396,0.0625738940990488,0.15560979678562803,0.20573848484116294,0.047256398294813005,0.2034003134554615,0.11752563264062542,0.19086272623120065,0.09812623918594798,0.09253305985886064,2950000.0,3,FORT GREENE,03 THREE FAMILY DWELLINGS                  ,1,2114,4,C0, ,11217,1,C0
3054,2,0,2,1917,1940,1915,2,5,2017,40.731788,-73.92139890000001,0.0601179526231693,0.12713384170961783,0.11257739405759078,0.15088562914947473,0.07341117680714147,0.2734324966145804,0.07673472864737317,0.12452809359951349,0.02720589589409319,0.040560663827116185,630000.0,4,MASPETH,02 TWO FAMILY DWELLINGS                    ,1,2544,3,B2, ,11378,1,B2
3055,1,0,1,2000,812,1925,11,46,2016,40.67153800000001,-73.802348,0.19353026700837697,0.19336712974318582,0.02112549682368754,0.05292890747794459,0.1337451189740254,0.3597921724366446,0.0580458027648688,0.18794669771727868,0.12439612073449752,0.09296692371799582,225000.0,4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11775,204,A1, ,11420,1,A1
3056,1,0,1,4320,1108,1945,10,41,2016,40.7761895,-73.7861468,0.1905572775803547,0.25393300499293175,0.09829734513964716,0.06335642256435407,0.18943212944560192,0.4127437996503471,0.11280488156098209,0.11072005267942614,0.11715409487350349,0.11931757539681147,705000.0,4,BAYSIDE,01 ONE FAMILY DWELLINGS                    ,1,5806,44,A0, ,11360,1,A0
3057,2,0,2,2033,3300,1940,1,1,2017,40.62245799999999,-74.0115115,0.13961471289208888,0.02166701118702556,0.20147841285324214,0.25707131050718174,0.08460443617386232,0.145017364509541,0.16757628934027888,0.26358761535808534,0.1683570245980089,0.15355157128259236,1227000.0,3,DYKER HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,6220,14,B1, ,11228,1,B1
3058,6,0,6,2500,4500,1931,1,4,2017,40.701062,-73.919207,0.07985439416846099,0.1040837062139504,0.10111589898687322,0.14832017833718006,0.044428118878193694,0.2600399531775163,0.06267243680585875,0.1525264884863519,0.05126421408058296,0.03445474673207905,1400000.0,3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS             ,2A,3269,40,C2, ,11237,2,C2
3059,2,0,2,2375,2040,2005,9,39,2016,40.87739029999999,-73.8543148,0.1707206817100011,0.2867733456968689,0.19672661252615212,0.18268921755814016,0.23230726232904636,0.41765043519229317,0.1884316165822527,0.03594362422426329,0.13666036805359616,0.1690565990480256,555000.0,2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS                    ,1,4697,46,B1, ,10469,1,B1
3060,2,1,3,1251,2565,1916,8,31,2017,40.608091,-74.004515,0.15207126768962173,0.02210258062407629,0.19981125327035296,0.25618099410180484,0.08615367085974149,0.14875056885916427,0.16762075008280825,0.2724110891129536,0.17511002355883504,0.15696302586712874,4680000.0,3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6366,46,S2, ,11214,1,S2
